                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      728                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.5136920844315102E+007                  1.0295582008814749E+006                  4.4560327547256147E+003                  4.2303216056744158E-001                  1.0912973598355988E+000                 -2.2659574330397056E+000                  6.9999399824378850E-001                  3.5799043380659762E-005                  2.7997020261442990E-001                  3.5436621211608283E-003                  1.0387111764179220E-003                  8.5951420555177276E-003                  1.8669682735524811E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999938546377838E-001                  3.0412162970233723E-005                  2.7997020237091380E-001                  3.5436626974828986E-003                  1.0387105041088562E-003                  8.5951420554415195E-003                  1.8669682735524828E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1409633997095965E+004                  5.1011068235961445E+007                  2.3638864682501503E+010                  5.1647272235667155E-003                  5.1647272235667199E-003                  0.0000000000000000E+000                  2.0710995674622833E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.7768489323655825E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231104"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                              mixing_type                                 brunt_N2                                 lamb_Sl1                                 lamb_Sl2 
                                       1                  1.0000000000000000E+000                  3.7943104520226950E-002                  3.6491966052639113E+000                 -6.6101485839695471E+000                  4.8406755952763145E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912973598355988E+000                  6.5181501286107139E+005                  3.6015804486767878E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524820E-003                  4.9555164717520594E-003                                        0                  3.8884045490811974E-004                  1.9323882171319156E+000                  3.3469945720199163E+000 
                                       2                  9.9999999999899991E-001                  3.7942464587119827E-002                  3.6497570815143501E+000                 -6.6062885058844012E+000                  4.8451095594404325E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912957518096513E+000                  6.5245727005398029E+005                  3.6337499239807758E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520594E-003                                        0                  3.8688446623371439E-004                  1.9332373114662849E+000                  3.3484652465474629E+000 
                                       3                  9.9999999999775002E-001                  3.7941671745096384E-002                  3.6503858261545288E+000                 -6.6020585140124508E+000                  4.8499837038627245E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912937595569787E+000                  6.5318245868466247E+005                  3.6693323562421004E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520594E-003                                        0                  3.8198980721596871E-004                  1.9353736117384552E+000                  3.3521654271590853E+000 
                                       4                  9.9999999999650002E-001                  3.7940886583521488E-002                  3.6513374585885874E+000                 -6.5958237984294339E+000                  4.8571939137560065E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912917866073142E+000                  6.5428750173557189E+005                  3.7224147954455089E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520594E-003                                        0                  3.7709342995141410E-004                  1.9375440919689650E+000                  3.3559248091951517E+000 
                                       5                  9.9999999999400002E-001                  3.7939338630355826E-002                  3.6532750580832758E+000                 -6.5837406969069452E+000                  4.8712650578290342E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912878969296056E+000                  6.5656372840995854E+005                  3.8274871545636075E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520594E-003                                        0                  3.6729783642480576E-004                  1.9419844506759079E+000                  3.3636157360794079E+000 
                                       6                  9.9999999998900002E-001                  3.7936327624852460E-002                  3.6579486733088178E+000                 -6.5573802676555788E+000                  4.9024272086457978E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912803309516581E+000                  6.6215809741457307E+005                  4.0671226777187617E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520594E-003                                        0                  3.4770626935850396E-004                  1.9512354669391376E+000                  3.3796389662689683E+000 
                                       7                  9.9999999997650002E-001                  3.7929243172691092E-002                  3.6633762350857269E+000                 -6.5318854594021225E+000                  4.9335084097732249E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912625295275908E+000                  6.6882078959008993E+005                  4.3131556699137252E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520602E-003                                        0                  2.9925321033437202E-004                  1.9762829416553314E+000                  3.4230224650787124E+000 
                                       8                  9.9999999997025002E-001                  3.7925902783225211E-002                  3.6671076231781892E+000                 -6.5161741726161200E+000                  4.9530590059813600E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.0912541360803072E+000                  6.7341898834853154E+005                  4.4721324231221233E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138625E-005                  2.7997020236474895E-001                  3.5436627115084537E-003                  1.0387104877471341E-003                  8.5951420554398906E-003                  1.8669682735524824E-003                  4.9555164717520602E-003                                        0                  2.7547205068761916E-004                  1.9896987764187484E+000                  3.4462593725148998E+000 
                                       9                  9.9999999996400013E-001                  3.7922681004852667E-002                  3.6709523797947310E+000                 -6.5014190726394387E+000                  4.9717678208454821E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0912460407300775E+000                  6.7815979984762974E+005                  4.6267669496686803E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.5436627115084528E-003                  1.0387104877471339E-003                  8.5951420554398889E-003                  1.8669682735524822E-003                  4.9555164717520602E-003                                        0                  2.5192510503295473E-004                  2.0035575276875175E+000                  3.4702634338418670E+000 
