                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      80                                      705                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0801137310051504E+002                  1.8001903850085842E+001                  4.3642637467101358E+003                  1.2148587971198106E+000                  1.9279425359133389E+000                 -4.1389457686818982E+000                  6.9999999999969553E-001                  2.9797635555863969E-005                  2.7997020236474901E-001                  3.4468833607860798E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999997631E-001                  2.9797635275091632E-005                  2.7997020236474895E-001                  3.4468833607860785E-003                  1.0103427409336070E-003                  9.3805276451495410E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6791571232097500E+004                  1.0054512540648483E+007                  8.2314092993424568E+009                  7.8299199885231092E-006                  7.8299199885231058E-006                  0.0000000000000000E+000                  3.1332364462196866E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.4085797077568135E+009                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231103"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                              mixing_type                                 brunt_N2                                 lamb_Sl1                                 lamb_Sl2 
                                       1                  1.0000000000000000E+000                  2.8509408521636381E-001                  3.6399540811377031E+000                 -6.8304949118616571E+000                  4.6116037737573468E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279425359133389E+000                  6.4970427671248617E+005                  2.1679750668045996E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138032E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.2645924978950878E-005                  1.0902717680779184E+000                  1.8884060963689058E+000 
                                       2                  9.9999999999899991E-001                  2.8509389245175920E-001                  3.6400511010585328E+000                 -6.8298191948493328E+000                  4.6123783956884594E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279416801829217E+000                  6.4981247233599285E+005                  2.1713520833473510E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.2609542372230100E-005                  1.0903529469624729E+000                  1.8885467023214559E+000 
                                       3                  9.9999999999775002E-001                  2.8509365187025199E-001                  3.6401590897319056E+000                 -6.8290702153971434E+000                  4.6132374712792785E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279406121818163E+000                  6.4993302544261818E+005                  2.1751013902411252E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.2518453580406228E-005                  1.0905555701948646E+000                  1.8888976560547526E+000 
                                       4                  9.9999999999650002E-001                  2.8509341170289493E-001                  3.6403213437901596E+000                 -6.8279502125647653E+000                  4.6145229096349265E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279395460198163E+000                  6.5011436180435983E+005                  2.1807200829803522E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.2427287441903503E-005                  1.0907587577544551E+000                  1.8892495872314290E+000 
                                       5                  9.9999999999400002E-001                  2.8509293260412910E-001                  3.6406469562875792E+000                 -6.8257227366323105E+000                  4.6170824395652117E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279374191842564E+000                  6.5047904500635248E+005                  2.1919377929140965E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.2244711509026478E-005                  1.0911668219095345E+000                  1.8899563750807740E+000 
                                       6                  9.9999999998900002E-001                  2.8509197930384900E-001                  3.6414117770864132E+000                 -6.8205886791312436E+000                  4.6229967100576479E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279331872602021E+000                  6.5133928647320613E+005                  2.2180135413934080E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138032E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.1878572226832177E-005                  1.0919896555053010E+000                  1.8913815646748162E+000 
                                       7                  9.9999999997650002E-001                  2.8508962403420629E-001                  3.6425235005010630E+000                 -6.8134117459862056E+000                  4.6313085322798786E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279227317043859E+000                  6.5260072167817014E+005                  2.2549858278663256E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138032E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.0958989628344390E-005                  1.0940851343624189E+000                  1.8950110405215308E+000 
                                       8                  9.9999999996400013E-001                  2.8508730732934590E-001                  3.6442179367268985E+000                 -6.8029654580058363E+000                  4.6434856555034267E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9279124474013698E+000                  6.5453994400552788E+005                  2.3099046885592349E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138032E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  4.0033542445144508E-005                  1.0962341536013533E+000                  1.8987332510298083E+000 
                                       9                  9.9999999993899991E-001                  2.8508278393264075E-001                  3.6465523176713504E+000                 -6.7896290008337425E+000                  4.6592088888818068E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9278923673226198E+000                  6.5724681383065507E+005                  2.3819664316910109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                                        0                  3.8170501439858083E-005                  1.1006863711427695E+000                  1.9064447180178905E+000 
